,period,product_name,product_sku,net_sales,gross_margin
4443,365,PARTY PIZZA DISH GREEN POLKADOT,#sku_1965,456.05,31.74
4444,365,BAKING MOULD HEART WHITE CHOCOLATE,#sku_2296,430.07,2.07
4445,365,OCEAN SCENT CANDLE JEWELLED DRAWER,#sku_1650,421.63,28.4
4446,365,CUPID SCENTED CANDLE IN GLASS,#sku_2938,369.27,27.09
4447,365,LAUREL STAR ANTIQUE GOLD,#sku_3685,359.41,18.41
4448,365,SMALL PURPLE BABUSHKA NOTEBOOK ,#sku_866,353.73,27.9
4449,365, DOLLY GIRL BEAKER,#sku_3704,319.76,24.49
4450,365,JIGSAW RABBIT AND BIRDHOUSE,#sku_2107,314.64,23.48
4451,365,SET OF 60 I LOVE LONDON CAKE CASES ,#sku_3482,308.2,13.76
4452,365,MINI CAKE STAND T-LIGHT HOLDER,#sku_1459,273.35,-1.81
4453,365,"LETTER ""H"" BLING KEY RING",#sku_951,255.55,24.14
4454,365,DOG AND BALL WALL ART,#sku_3956,254.17,23.08
4455,365,RECYCLING BAG RETROSPOT ,#sku_115,168.45,16.75
4456,365,STAR T-LIGHT HOLDER WILLIE WINKIE,#sku_3489,154.99,28.65
4457,365,PARTY INVITES SPACEMAN,#sku_287,152.44,24.91
4458,365,BAKING MOULD ROSE MILK CHOCOLATE,#sku_2302,83.19,28.01
4459,365,3 PIECE SPACEBOY COOKIE CUTTER SET,#sku_290,70.45,19.65
4460,365,FLAG OF ST GEORGE CAR FLAG,#sku_3310,810.94,13.9
4461,365,CHERRY BLOSSOM  DECORATIVE FLASK,#sku_917,885.49,10.5
4462,365,GARDENERS KNEELING PAD KEEP CALM ,#sku_3427,894.26,17.1
4463,365,GREEN VINTAGE SPOT BEAKER,#sku_3535,899.44,25.57
4464,365,HEART OF WICKER SMALL,#sku_128,926.2,23.48
4465,365,SILVER JEWELLED MIRROR TRINKET TRAY,#sku_2196,931.93,27.58
4466,365,BATHROOM SET LOVE HEART DESIGN,#sku_1770,1021.86,44.99
4467,365,PURPLE CRYSTAL DROP EARRINGS,#sku_2688,1035.29,23.47
4468,365,NOEL WOODEN BLOCK LETTERS ,#sku_727,1074.26,28.82
4469,365,"LETTER ""F"" BLING KEY RING",#sku_1709,1077.08,12.2
4470,365,WOODLAND BUNNIES LOLLY MAKERS,#sku_3852,1219.95,60.67
4471,365,POCKET BAG BLUE PAISLEY RED SPOT,#sku_2049,1461.68,3.1
4472,365,FLORAL BLUE MONSTER,#sku_2352,1546.35,4.0
4473,365,SCANDINAVIAN 3 HEARTS NAPKIN RING,#sku_1813,1551.37,45.82
4474,365,FELTCRAFT CUSHION BUTTERFLY,#sku_386,1553.02,7.34
4475,365,SET OF 9 HEART SHAPED BALLOONS,#sku_253,1571.35,1.92
4476,365,WOOD STAMP SET FLOWERS,#sku_2218,1580.96,31.08
4477,365,CARD WEDDING DAY,#sku_2057,1587.77,20.95
4478,365,PARTY TIME PENCIL ERASERS,#sku_349,1597.71,42.08
4479,365,BLUE 3 PIECE POLKADOT CUTLERY SET,#sku_65,1721.51,13.92
4480,365,CORONA MEXICAN TRAY,#sku_1272,2023.54,54.61
4481,365,"LETTER ""C"" BLING KEY RING",#sku_1708,2029.68,17.33
4482,365,RETRO PLASTIC POLKA TRAY,#sku_1681,2170.55,26.29
4483,365,SET OF SALT AND PEPPER TOADSTOOLS,#sku_1043,807.68,25.77
4484,365,OOH LA LA DOGS COLLAR,#sku_2949,804.05,18.32
4485,365,ENCHANTED BIRD COATHANGER 5 HOOK,#sku_1362,798.69,4.06
4486,365,ABSTRACT CIRCLES POCKET BOOK,#sku_2401,788.07,15.39
4487,365,?display?,#sku_3800,768.84,65.35
4488,365,YELLOW FLOWERS FELT HANDBAG KIT,#sku_1850,753.93,18.57
4489,365,GREEN POLKADOT PLATE ,#sku_366,722.23,17.16
4490,365,SET OF 5 PANCAKE DAY MAGNETS,#sku_3178,693.53,74.58
4491,365,POSSIBLE DAMAGES OR LOST?,#sku_3217,691.72,49.87
4492,365,BLUE SQUARE COMPACT MIRROR,#sku_3212,642.4,9.23
4493,365,PINK CRYSTAL SKULL PHONE CHARM,#sku_2335,611.62,2.16
4494,365,WRAP RED APPLES ,#sku_684,573.2,9.05
4495,365,MINI JIGSAW SPACEBOY,#sku_44,508.47,7.57
4496,365,ALARM CLOCK BAKELIKE CHOCOLATE,#sku_1131,448.03,10.89
4497,365,EASTER BUNNY WITH BASKET ON BACK,#sku_2882,401.22,20.72
4498,365,CHARLIE+LOLA PINK HOT WATER BOTTLE,#sku_915,365.56,2.35
4499,365,PINK FLOWER FABRIC PONY,#sku_1055,313.31,1.9
4500,365,SMOKEY GREY COLOUR GLASS,#sku_3936,292.1,24.45
4501,365,MIDNIGHT BLUE VINTAGE EARRINGS,#sku_2180,277.92,38.1
4502,365,THE KING GIFT BAG 25x24x12cm,#sku_3692,259.64,24.98
4503,365,ALARM CLOCK BAKELIKE RED ,#sku_28,133.75,2.02
4504,365,VINTAGE ENAMEL & CRYSTAL EARRINGS,#sku_2182,130.62,21.75
4505,365,BLUE HEART COMPACT MIRROR,#sku_2362,67.14,15.32
4506,365,3 RAFFIA RIBBONS 50'S CHRISTMAS ,#sku_3860,44.25,18.89
4507,365,CAKE STAND WHITE TWO TIER LACE,#sku_1448,42.3,23.7
4508,365,PAPER BUNTING VINTAGE PAISLEY,#sku_1577,1404.96,22.77
4509,365,Water damaged,#sku_3485,1710.46,2.01
4510,365,BLACK EAR MUFF HEADPHONES,#sku_1146,1746.47,21.49
4511,365,Dotcomgiftshop Gift Voucher £50.00,#sku_2755,1795.85,14.49
4512,365,EDWARDIAN PARASOL NATURAL,#sku_105,1835.57,21.08
4513,365,LOVE HEART POCKET WARMER,#sku_1269,1851.21,23.91
4514,365,MAGNETS PACK OF 4 SWALLOWS,#sku_1789,62379.68,31.46
4515,365,CHOCOLATE THIS WAY METAL SIGN,#sku_1206,29256.86,26.3
4516,365,SMALL POLKADOT CHOCOLATE GIFT BAG ,#sku_2006,28367.93,11.15
4517,365,FELTCRAFT HAIRBAND PINK AND BLUE,#sku_1235,26758.08,27.25
4518,365,RED SHARK HELICOPTER,#sku_773,16925.8,34.27
4519,365,SWEETHEART CAKESTAND 3 TIER,#sku_611,16234.81,34.96
4520,365,MIRRORED WALL ART SKULLS,#sku_1128,13672.98,14.04
4521,365,PACK OF 60 DINOSAUR CAKE CASES,#sku_71,11262.18,21.84
4522,365,PINK LOVE BIRD CANDLE,#sku_1695,11216.5,27.45
4523,365,DOG TOY WITH PINK CROCHET SKIRT,#sku_960,9656.63,15.47
4524,365,SET OF 12 MINI LOAF BAKING CASES,#sku_3662,8496.53,33.24
4525,365,CHEST NATURAL WOOD 20 DRAWERS,#sku_2733,7705.29,17.32
4526,365,PIGGY BANK RETROSPOT ,#sku_89,6713.3,21.36
4527,365,CHILDS GARDEN BRUSH PINK,#sku_855,6690.98,4.32
4528,365,rcvd be air temp fix for dotcom sit,#sku_3176,6414.22,22.4
4529,365,FIRE POLISHED GLASS BRACELET RED,#sku_2855,6166.98,20.23
4530,365,DRAWER KNOB CRACKLE GLAZE IVORY,#sku_3566,5946.82,27.88
4531,365,DOLLCRAFT GIRL AMELIE KIT,#sku_3077,55757.26,21.69
4532,365,VINYL RECORD FRAME SILVER,#sku_1682,50000.35,34.34
4533,365,SWALLOWS GREETING CARD,#sku_1137,26569.35,11.93
4534,365,PINK FELT EASTER RABBIT GARLAND,#sku_2658,22575.94,11.26
4535,365,RED FLORAL FELTCRAFT SHOULDER BAG,#sku_998,21228.22,19.57
4536,365,PINK OWL SOFT TOY,#sku_1527,20041.02,23.16
4537,365,sold as 22467,#sku_3196,15610.22,25.95
4538,365,ROTATING LEAVES T-LIGHT HOLDER,#sku_437,11834.15,2.28
4539,365,ASSORTED BOTTLE TOP  MAGNETS ,#sku_149,11246.15,20.91
4540,365,PACK OF 12 HEARTS DESIGN TISSUES ,#sku_498,10555.79,39.89
4541,365,PINK HAWAIIAN PICNIC HAMPER FOR 2,#sku_2595,9785.2,2.39
4542,365,REGENCY TEA SPOON,#sku_3325,7886.78,20.71
4543,365,RIBBON REEL SOCKS AND MITTENS,#sku_503,7818.17,40.47
4544,365,SPACEBOY BEAKER,#sku_3703,6697.07,37.1
4545,365,ICE CREAM SUNDAE LIP GLOSS,#sku_3170,6516.26,32.79
4546,365,DOORSTOP RETROSPOT HEART,#sku_453,5719.0,18.58
4547,365,POTTERING IN THE SHED METAL SIGN,#sku_1010,5275.83,2.24
4548,365,DOORSTOP FOOTBALL DESIGN,#sku_2257,4676.05,24.81
4549,365,DAISY HAIR BAND,#sku_2280,4426.61,37.74
4550,365,PLASTERS IN TIN CIRCUS PARADE ,#sku_180,4361.43,38.39
4551,365,DAIRY MAID TRADITIONAL TEAPOT ,#sku_1601,4080.5,28.65
4552,365,BLUE GLASS CHUNKY CHARM BRACELET,#sku_1477,3659.36,19.79
4553,365,IVORY CHANDELIER T-LIGHT HOLDER,#sku_3264,3580.92,19.86
4554,365,ROBOT MUG IN DISPLAY BOX,#sku_1745,3042.38,10.07
4555,365,MIDNIGHT BLUE COPPER FLOWER NECKLAC,#sku_2242,2973.22,20.18
4556,365,12 PENCILS TALL TUBE SKULLS,#sku_301,2824.15,2.17
4557,365,SLEEPING CAT ERASERS,#sku_321,2480.31,18.63
4558,365,SET OF 4 ROSE BOTANICAL CANDLES,#sku_1149,2192.27,7.45
4559,365,SMALL CAMPHOR WOOD FIELD  MUSHROOM,#sku_1753,2065.08,-7.47
4560,365,ASSTD MULTICOLOUR CIRCLES MUG,#sku_1988,1992.42,22.79
4561,365,RECIPE BOX RETROSPOT ,#sku_714,1854.03,19.72
4562,365,TRAVEL CARD WALLET PANTRY,#sku_3012,1802.47,13.42
4563,365,MAGNETS PACK OF 4 VINTAGE LABELS ,#sku_1845,1661.74,27.95
4564,365,CHEST OF DRAWERS GINGHAM HEART ,#sku_724,1612.18,16.12
4565,365,HERB MARKER CHIVES ,#sku_579,1536.18,15.51
4566,365,TRAVEL CARD WALLET DOTCOMGIFTSHOP,#sku_3648,1506.85,11.0
4567,365,MINI JIGSAW GO TO THE FAIR,#sku_2345,1488.77,1.83
4568,365,FRENCH BLUE METAL DOOR SIGN 1,#sku_1389,1400.51,32.7
4569,365,FRENCH BATHROOM SIGN BLUE METAL,#sku_1390,1358.62,14.18
4570,365,PAINTED HEART WREATH WITH BELL,#sku_3866,1314.82,11.02
4571,365,CHRISTMAS CARD STACK OF PRESENTS,#sku_1357,1293.49,17.79
4572,365,15 PINK FLUFFY CHICKS IN BOX,#sku_2950,1224.24,19.14
4573,365,SET 10 CARDS SNOWY SNOWDROPS  17100,#sku_3929,1130.33,16.4
4574,365,RUSTIC STRAWBERRY JAM POT LARGE ,#sku_3769,1115.45,54.01
4575,365,Adjustment,#sku_3107,1052.9,26.29
4576,365,BAG 125g SWIRLY MARBLES,#sku_1038,1036.36,8.05
4577,365,BEADED CRYSTAL HEART PINK LARGE,#sku_1884,1008.54,17.0
4578,365,GARLAND WITH STARS AND BELLS,#sku_1104,1006.32,28.12
4579,365,HANGING HEART JAR T-LIGHT HOLDER,#sku_1886,979.03,2.28
4580,365,ZINC HEARTS PLANT POT HOLDER,#sku_3418,914.36,23.86
4581,365,ALUMINIUM HEART,#sku_3397,851.94,29.51
4582,365,YELLOW GIANT GARDEN THERMOMETER,#sku_878,836.64,33.0
4583,365,HEART TRELLISTRIPLE T-LIGHT HOLDER,#sku_3940,811.89,16.95
4584,365,BLUE MONTE CARLO HANDBAG,#sku_3694,698.58,11.12
4585,365,SILVER LARIAT 40CM,#sku_2894,658.03,12.92
4586,365,6 RIBBONS EMPIRE  ,#sku_807,501.15,52.53
4587,365,FAIRY CAKE FLANNEL ASSORTED COLOUR,#sku_272,458.28,75.46
4588,365,WOODLAND DESIGN  COTTON TOTE BAG,#sku_1558,409.91,27.07
4589,365,BAKING MOULD TOFFEE CUP CHOCOLATE,#sku_2297,404.75,24.79
4590,365,BLUE POLKADOT BEAKER ,#sku_3136,399.15,18.42
4591,365,FRENCH CARRIAGE LANTERN,#sku_3434,381.94,11.68
4592,365,RED RETROSPOT CHILDRENS UMBRELLA,#sku_1160,303.74,24.42
4593,365,ROSE DU SUD OVEN GLOVE,#sku_1653,292.69,11.24
4594,365,SET 12 COLOUR PENCILS SPACEBOY ,#sku_3893,283.65,20.09
4595,365,GLASS AND PAINTED BEADS BRACELET OL,#sku_2821,192.53,8.96
4596,365,CERAMIC BOWL WITH LOVE HEART DESIGN,#sku_2632,175.52,14.07
4597,365,LE JARDIN BOTANIQUE CUSHION COVER,#sku_3886,152.95,38.75
4598,365,MINI JIGSAW DINOSAUR ,#sku_694,126.38,33.8
4599,365,WHITE CHRISTMAS GARLAND STARS TREES,#sku_583,118.17,13.6
4600,365,ZINC T-LIGHT HOLDER STARS LARGE,#sku_3449,48.61,27.82
4601,365,PINK METAL SWINGING BUNNY,#sku_2534,34.14,29.98
4602,365,SILVER LARIAT BLACK STONE EARRINGS,#sku_947,2205.93,31.75
4603,365,SET OF 4 FAIRY CAKE PLACEMATS,#sku_1085,2544.61,13.81
4604,365,SCOTTIE DOGS BABY BIB,#sku_897,2674.62,10.79
4605,365,HAIRCLIPS FORTIES FABRIC ASSORTED,#sku_2402,2757.2,23.9
4606,365,STORAGE TIN VINTAGE LEAF,#sku_3504,2926.26,2.34
4607,365,GROW YOUR OWN BASIL IN ENAMEL MUG,#sku_248,2958.99,5.29
4608,365,FAMILY ALBUM WHITE PICTURE FRAME,#sku_818,3264.64,14.27
4609,365,YOU'RE CONFUSING ME METAL SIGN ,#sku_91,3394.79,20.33
4610,365,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,#sku_1727,3551.47,35.52
4611,365,LARGE ZINC GLASS CANDLEHOLDER,#sku_2984,3746.79,21.54
4612,365,3 DRAWER ANTIQUE WHITE WOOD CABINET,#sku_3786,4127.02,34.22
4613,365,RETROSPOT PARTY BAG + STICKER SET,#sku_515,4366.73,44.34
4614,365,FOLDING UMBRELLA CHOCOLATE POLKADOT,#sku_1337,4744.51,40.01
4615,365,HELLO SAILOR BATHROOM SET,#sku_3140,5349.07,10.26
4616,365,FILIGREE DIAMANTE EARRINGS,#sku_2278,5388.26,17.85
4617,365,SET 36 COLOURING PENCILS DOILY,#sku_3907,5399.64,24.77
4618,365,HANGING HEART ZINC T-LIGHT HOLDER,#sku_168,6623.35,17.96
4619,365,RED HEARTS LIGHT CHAIN ,#sku_2586,7219.23,42.03
4620,365,RUSTIC STRAWBERRY JAMPOT LARGE ,#sku_3740,7293.72,28.73
4621,365,SILVER M.O.P ORBIT BRACELET,#sku_2277,5776.1,19.09
4622,365,KIDS RAIN MAC PINK,#sku_1141,5505.52,19.06
4623,365,RAIN PONCHO RETROSPOT,#sku_781,4785.77,21.19
4624,365,RETROSPOT WOODEN HEART DECORATION,#sku_2937,4755.24,-23.72
4625,365,WOVEN CANDY CUSHION COVER ,#sku_2025,4295.15,15.68
4626,365,2 PICTURE BOOK EGGS EASTER BUNNY,#sku_2892,4156.97,14.06
4627,365,TEATIME FUNKY FLOWER BACKPACK FOR 2,#sku_1626,4140.18,14.09
4628,365,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,#sku_3366,3822.0,23.07
4629,365,FRYING PAN BLUE POLKADOT,#sku_2377,3335.64,9.36
4630,365,DAIRY MAID LARGE MILK JUG,#sku_2063,3070.2,-9.11
4631,365,TRAVEL CARD WALLET VINTAGE LEAF,#sku_3629,2981.7,21.71
4632,365,GOLDIE LOOKING MIRROR,#sku_3192,2980.89,31.84
4633,365,GREEN GIANT GARDEN THERMOMETER,#sku_481,2881.7,27.63
4634,365,SET OF 36 DOILIES SPACEBOY DESIGN ,#sku_2018,2442.08,16.41
4635,365,WOODLAND  HEIGHT CHART STICKERS ,#sku_1019,2290.25,16.91
4636,365,AFGHAN SLIPPER SOCK PAIR,#sku_1995,2244.99,34.98
4637,365,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,#sku_2689,2130.65,23.66
4638,365,RAINBOW PEGS PHOTO CLIP STRING,#sku_1401,2075.46,15.04
4639,365,3 WICK CHRISTMAS BRIAR CANDLE ,#sku_2414,2071.52,15.87
4640,365,LARGE DECO JEWELLERY STAND,#sku_3242,2043.21,18.66
4641,365,SMALL PINK GLASS SUNDAE DISH,#sku_2089,2019.64,14.5
4642,365,SET OF 10 LED DOLLY LIGHTS,#sku_3383,1996.96,24.81
4643,365,IVORY HANGING DECORATION  HEART,#sku_1029,1960.65,31.3
4644,365,SMALL CHUNKY GLASS ROMAN  BOWL,#sku_2227,1915.09,45.06
4645,365,FOLDING MIRROR HOT PINK ,#sku_3394,1564.73,22.13
4646,365,LARGE HEART MEASURING SPOONS,#sku_163,1504.77,10.88
4647,365,BUNNY DECORATION MAGIC GARDEN,#sku_2754,1443.45,45.97
4648,365,CARD BIRTHDAY COWBOY,#sku_322,1426.07,26.63
4649,365,BLACK CANDELABRA T-LIGHT HOLDER,#sku_333,1411.78,27.23
4650,365,ANTIQUE TALL SWIRLGLASS TRINKET POT,#sku_735,1396.97,1.75
4651,365,BOTANICAL LILY GREETING CARD,#sku_2617,1319.64,9.44
4652,365,LAUREL HEART ANTIQUE GOLD,#sku_3474,1302.45,16.95
4653,365,GREEN WIRE STANDING CANDLE HOLDER,#sku_2503,1264.27,31.15
4654,365,3 HEARTS HANGING DECORATION RUSTIC,#sku_1610,1149.95,13.42
4655,365,CUBIC MUG FLOCK BLUE ON BROWN,#sku_2096,1111.95,2.27
4656,365,PINK CLEAR GLASS CANDLE PLATE,#sku_2869,1074.25,11.81
4657,365,TROPICAL  HONEYCOMB PAPER GARLAND ,#sku_1641,890.05,-1.29
4658,365,SILVER  CANDLEPOT JARDIN ,#sku_744,870.32,6.62
4659,365,SMALL IVORY HEART WALL ORGANISER,#sku_3270,868.53,1.94
4660,365,KENSINGTON COFFEE SET,#sku_1919,804.17,22.21
4661,365,STRIPY DESIGN SHOWER CAP,#sku_1951,774.75,25.83
4662,365,ANIMAL STICKERS,#sku_1892,773.05,10.1
4663,365,"TUMBLER, NEW ENGLAND",#sku_908,733.5,23.55
4664,365,CHRISTMAS LIGHTS 10 REINDEER,#sku_155,681.69,1.85
4665,365,PINK ROUND COMPACT MIRROR,#sku_3211,655.83,8.5
4666,365,LARGE ROUND WICKER PLATTER ,#sku_621,644.87,-69.59
4667,365,WHITE CHRISTMAS FLOCK DROPLET ,#sku_2470,636.32,20.26
4668,365,BLACK SMALL GLASS CAKE STAND,#sku_2645,575.84,11.29
4669,365,HERB MARKER MINT,#sku_576,273614.39,21.13
4670,365,SET/6 BEAD COASTERS GAUZE BAG GOLD,#sku_1604,126611.52,5.65
4671,365,TOY TIDY DOLLY GIRL DESIGN,#sku_334,55316.99,18.45
4672,365,EIGHT PIECE DINOSAUR SET,#sku_630,28818.0,28.11
4673,365,BROWN KUKUI COCONUT SEED NECKLACE,#sku_2383,28069.03,17.6
4674,365,sold in set?,#sku_3194,26875.87,18.0
4675,365,ZINC HERB GARDEN CONTAINER,#sku_3381,17445.55,9.65
4676,365,SET OF 72 PINK HEART PAPER DOILIES,#sku_967,16427.94,17.48
4677,365,HOUSE WRECKING METAL SIGN ,#sku_1933,16289.77,28.44
4678,365,SET/20 RED RETROSPOT PAPER NAPKINS ,#sku_173,14924.63,17.63
4679,365,WHITE BIRD GARDEN DESIGN MUG,#sku_2736,13809.38,18.56
4680,365,CREAM CUPID HEARTS COAT HANGER,#sku_3,11903.79,8.48
4681,365,RED   ACRYLIC FACETED BANGLE,#sku_2251,11286.1,18.48
4682,365,ROSE PENDANT TRIPLE SHELL NECKLACE,#sku_2850,10273.94,17.02
4683,365,FRAPPUCINO SCARF KNITTING KIT,#sku_1780,10266.13,4.04
4684,365,BLUE CALCULATOR RULER,#sku_1438,8369.84,18.01
4685,365,2 PICTURE BOOK EGGS EASTER DUCKS,#sku_2922,8166.81,24.87
4686,365,PINK  POLKADOT PLATE ,#sku_369,8160.83,24.09
4687,365,returned,#sku_3289,8011.07,35.51
4688,365,GLITTER CHRISTMAS TREE WITH BELLS,#sku_787,7077.72,35.42
4689,365,SET 10 CARDS HANGING BAUBLES 17080,#sku_3890,6772.95,28.67
4690,365,BULL DOG BOTTLE OPENER,#sku_3101,6559.76,23.14
4691,365,RED RETROSPOT TAPE,#sku_373,6071.67,19.82
4692,365,ZINC  HEART T-LIGHT HOLDER,#sku_3420,5454.84,-10.1
4693,365,SMALL CHOCOLATES PINK BOWL,#sku_1861,5370.94,48.96
4694,365,CHERRY CROCHET FOOD COVER,#sku_739,5363.98,50.53
4695,365,NOEL GARLAND PAINTED ZINC ,#sku_2070,5058.92,16.81
4696,365,SET OF 72 GREEN PAPER DOILIES,#sku_598,4837.89,15.82
4697,365,3D SHEET OF DOG STICKERS,#sku_1278,4800.61,22.31
4698,365,LAVENDER INCENSE IN TIN,#sku_231,4574.39,23.74
4699,365,12 DAISY PEGS IN WOOD BOX,#sku_376,4323.53,33.41
4700,365,SET OF 3 BABUSHKA STACKING TINS,#sku_935,4230.64,17.32
4701,365,NEW BAROQUE B'FLY NECKLACE MONTANA,#sku_2749,3700.08,29.85
4702,365,"FEATHER PEN,LIGHT PINK",#sku_1075,3637.0,17.59
4703,365,PURPLE FRANGIPANI NECKLACE,#sku_2751,3477.65,30.43
4704,365,ROSE DU SUD CUSHION COVER ,#sku_3266,3475.71,17.6
4705,365,SMALL REGAL  SILVER CANDLEPOT ,#sku_734,3451.4,15.24
4706,365,STRIPEY CHOCOLATE NESTING BOXES,#sku_1182,3428.62,39.14
4707,365,FOLDING MIRROR IVORY ,#sku_3423,3357.44,9.33
4708,365,RIBBON REEL LACE DESIGN ,#sku_1208,3327.35,13.11
4709,365,CHILDREN'S APRON DOLLY GIRL ,#sku_418,3144.85,41.37
4710,365,PORCELAIN ROSE LARGE ,#sku_1345,3022.22,13.4
4711,365,"METAL SIGN,CUPCAKE SINGLE HOOK",#sku_911,2820.37,1.91
4712,365,HEART WOODEN CHRISTMAS DECORATION,#sku_751,2323.38,25.19
4713,365,HEART SHAPE WIRELESS DOORBELL,#sku_2121,2149.45,19.28
4714,365,COFFEE MUG PINK PAISLEY DESIGN,#sku_1849,1998.25,14.13
4715,365,JAM JAR WITH GREEN LID,#sku_166,1895.05,7.03
4716,365,GLASS BEAD HOOP NECKLACE MONTANA,#sku_3040,1791.31,36.22
4717,365,TABLECLOTH RED APPLES DESIGN ,#sku_1877,1729.46,15.96
4718,365,BAKING MOULD TOFFEE CUP  CHOCOLATE,#sku_2567,1653.99,37.47
4719,365,YELLOW EASTER EGG HUNT START POST,#sku_2865,1576.3,25.62
4720,365,VINTAGE BILLBOARD LOVE/HATE MUG,#sku_52,1557.65,10.64
4721,365,WHITE ENAMEL FLOWER HAIR TIE,#sku_2915,1556.52,1.97
4722,365,VINTAGE BEAD NOTEBOOK,#sku_1883,1538.64,27.06
4723,365,CAKE STAND VICTORIAN FILIGREE LARGE,#sku_1213,1514.05,26.52
4724,365,PINK BOUDOIR T-LIGHT HOLDER,#sku_2703,1471.3,22.9
4725,365,WOODEN SKITTLES GARDEN SET,#sku_2095,1244.27,8.12
4726,365,MOODY BOY  DOOR HANGER ,#sku_1417,1179.2,1.6
4727,365,ANT WHITE WIRE HEART SPIRAL,#sku_1073,1175.66,7.21
4728,365,HOME SWEET HOME BOTTLE ,#sku_3859,1081.6,21.84
4729,365,ASSORTED COLOUR METAL CAT ,#sku_2363,1070.85,16.38
4730,365,VINTAGE CARAVAN GREETING CARD ,#sku_1748,981.96,1.9
4731,365,RIDGED GLASS FINGER BOWL,#sku_680,831.19,19.56
4732,365,ROUND CACTUS CANDLE,#sku_3922,824.89,2.07
4733,365,COPPER AND BRASS BAG CHARM,#sku_3650,804.67,17.26
4734,365,PAPER LANTERN 9 POINT SNOW STAR,#sku_3316,755.04,7.58
4735,365,WATERING CAN BLUE ELEPHANT,#sku_1387,740.74,-39.56
4736,365,FLOOR CUSHION ELEPHANT CARNIVAL,#sku_1913,735.83,33.32
4737,365,LADLE LOVE HEART PINK,#sku_812,722.67,27.71
4738,365,TOP SECRET PEN SET,#sku_3050,708.68,16.38
4739,365,FLAG OF ST GEORGE CHAIR,#sku_3153,685.94,12.54
4740,365,incorrectly made-thrown away.,#sku_3001,655.58,17.64
4741,365,SET/4 BLUE FLOWER CANDLES IN BOWL,#sku_1290,583.44,24.0
4742,365,REGENCY MILK JUG PINK ,#sku_3370,513.59,1.0
4743,365,Dotcomgiftshop Gift Voucher £10.00,#sku_3108,497.58,13.14
4744,365,CHRISTMAS MUSICAL ZINC STAR,#sku_1050,488.87,38.53
4745,365,ASSORTED COLOUR T-LIGHT HOLDER,#sku_1287,484.87,78.16
4746,365,PARTY INVITES BALLOON GIRL,#sku_1371,467.38,25.6
4747,365,LOVELY BONBON STICKER SHEET,#sku_1372,459.46,6.11
4748,365,GOLD COSMETIC BAG PINK STAR,#sku_2133,441.95,29.84
4749,365,PINK SMALL JEWELLED PHOTOFRAME,#sku_2307,393.97,13.91
4750,365,WRAP FLOWER SHOP  ,#sku_3698,333.43,9.4
4751,365,EDWARDIAN HEART PHOTO FRAME,#sku_3337,301.25,25.27
4752,365,ELEPHANT CLIP W SUCTION CUP,#sku_2961,299.27,36.76
4753,365,GOLD/AMBER DROP EARRINGS W LEAF,#sku_2521,204.04,21.27
4754,365,BLUE KNITTED EGG COSY,#sku_1975,197.3,29.22
4755,365,SET OF 6 VINTAGE NOTELETS KIT,#sku_919,196.83,22.32
4756,365,NUMBER TILE VINTAGE FONT 0,#sku_2582,150.78,18.64
4757,365,WRAP CHRISTMAS VILLAGE,#sku_1734,129.68,1.62
4758,365,SCENTED VELVET LOUNGE CANDLE ,#sku_1809,110.87,84.32
4759,365,COCKLE SHELL DISH,#sku_1510,88.02,13.42
4760,365,DOLPHIN WINDMILL,#sku_3531,54.18,21.3
4761,365,SILVER CHRISTMAS TREE BAUBLE STAND ,#sku_1069,0.0,1.99
4762,365,SILVER BRACELET W PASTEL FLOWER,#sku_1818,7668.59,49.53
4763,365,BISCUIT TIN VINTAGE LEAF,#sku_3552,9206.53,22.58
4764,365,PIG MUG IN TWO COLOUR DESIGNS,#sku_2271,9252.36,21.17
4765,365,FELTCRAFT HAIRBAND RED AND BLUE,#sku_425,11301.47,29.3
4766,365,FUNKY DIVA PEN,#sku_865,11459.44,26.12
4767,365,DAISY SKETCHBOOK ,#sku_2224,15056.57,18.15
4768,365,RATTLE SNAKE EGGS,#sku_1715,19573.79,27.18
4769,365,PETIT TRAY CHIC,#sku_3380,27289.98,10.82
4770,365,RECYCLED ACAPULCO MAT RED,#sku_3092,40365.61,23.4
4771,365,TOMATO CHARLIE+LOLA COASTER SET,#sku_74,65267.36,16.8
4772,365,BLACK CHUNKY BEAD BRACELET W STRAP,#sku_2192,114363.77,40.06
4773,365,CAKE STAND LOVEBIRD 2 TIER PINK,#sku_2014,239252.38,10.61
4774,365,RED GINGHAM TEDDY BEAR ,#sku_1667,164.2,34.18
4775,365,AQUA BERTIE GLASS BEAD BAG CHARM,#sku_2477,182.16,2.19
4776,365,HEART T-LIGHT HOLDER WILLIE WINKIE,#sku_3488,189.32,21.38
4777,365,PINK FLORAL FELTCRAFT SHOULDER BAG,#sku_1322,309.09,26.82
4778,365,PINK STRING CURTAIN WITH POLE,#sku_2955,317.82,12.38
4779,365,POLKA DOT RAFFIA FOOD COVER,#sku_741,384.79,19.24
4780,365,PURPLE GLASS TASSLE BAG CHARM,#sku_2187,390.25,-141.05
4781,365,FLOWERS TILE COASTER,#sku_2767,403.83,6.71
4782,365,CRACKED GLAZE EARRINGS IVORY,#sku_1822,406.21,25.78
